gene,gene_name,TATA,class,tail-dependence,expression,Spt7,Taf13,Med15
YMR036C,MIH1,TATA-less,TFIID,tail-independent,7.81318561,-0.36825774,-2.572998865,0.321328097
YNL097C,PHO23,,TFIID,tail-independent,7.807971888,-1.424476717,-2.548501194,0.301039013
YOR269W,PAC1,TATA-less,TFIID,tail-independent,7.802076921,-1.07133329,-2.147184947,0.143560297
YLR320W,MMS22,,TFIID,tail-independent,7.795618897,-0.460530757,-2.073009772,0.049908019
YKL149C,DBR1,TATA-less,TFIID,tail-independent,7.790089912,-1.09833066,-2.984981665,0.124580038
YAR027W,UIP3,,TFIID,tail-independent,7.78446276,-1.023480998,-2.818172841,0.312312795
YPL087W,YDC1,TATA-less,TFIID,tail-independent,7.772599324,-0.93286933,-3.014133257,-0.160687382
YGL113W,SLD3,TATA-less,TFIID,tail-independent,7.761112697,-0.636086861,-2.328849777,0.201502354
YNL083W,SAL1,,TFIID,tail-independent,7.755470132,-0.745008215,-2.180096352,-0.00114849
YGL160W,AIM14,,TFIID,tail-independent,7.746878787,-0.459273911,-2.606443913,-0.091240801
YDR213W,UPC2,,TFIID,tail-independent,7.736682753,-0.782497323,-3.332827807,0.016427823
YPR200C,ARR2,,TFIID,tail-independent,7.73591568,-1.189664638,-1.40676221,0.62963155
YJR034W,PET191,TATA-less,TFIID,tail-independent,7.733713662,-0.88464027,-2.837898123,0.380169189
YIL071C,PCI8,TATA-less,TFIID,tail-independent,7.725004343,-0.644026255,-2.381897133,0.097776749
YBR197C,YBR197C,TATA-less,TFIID,tail-independent,7.721697644,-1.366763352,-2.942283006,0.316394837
YLR456W,YLR456W,,TFIID,tail-independent,7.717791408,-0.090263823,-3.433061006,0.47175189
YNL106C,INP52,TATA-less,TFIID,tail-independent,7.709143455,-0.719481275,-2.377839829,0.065311503
YOR083W,WHI5,TATA-less,TFIID,tail-independent,7.689019406,-1.774306008,-2.513944222,-0.044775246
YBR195C,MSI1,TATA-less,TFIID,tail-independent,7.684626341,-1.616665549,-2.387111904,0.214795273
YEL062W,NPR2,TATA-less,TFIID,tail-independent,7.683369352,-0.484288291,-2.370286589,0.183754769
YDR109C,YDR109C,,TFIID,tail-independent,7.672639483,-0.716061901,-2.860767397,0.016980533
YLR443W,ECM7,TATA-less,TFIID,tail-independent,7.662406506,-0.824385941,-2.272492227,0.275675332
YML112W,CTK3,TATA-less,TFIID,tail-independent,7.656489081,-0.921199978,-2.765495636,0.464172222
YPR134W,MSS18,,TFIID,tail-independent,7.654873535,-0.669439637,-3.791054481,0.071669448
YBL021C,HAP3,TATA-less,TFIID,tail-independent,7.647049054,-1.011267958,-2.447506557,0.141590058
YGR255C,COQ6,TATA-less,TFIID,tail-independent,7.646928135,-0.883271795,-2.949548734,-0.101382802
YNL108C,YNL108C,TATA-containing,TFIID,tail-independent,7.643127413,-1.289798895,-2.52772176,0.178449621
YCL004W,PGS1,,TFIID,tail-independent,7.639682969,-0.778039769,-1.870835181,-0.083747301
YGR021W,YGR021W,TATA-less,TFIID,tail-independent,7.628004307,-1.263278212,-2.669348513,0.178994955
YDR414C,ERD1,,TFIID,tail-independent,7.618816243,-1.647205195,-1.825020952,0.202940059
YMR013C,SEC59,TATA-less,TFIID,tail-independent,7.613071725,-1.006752153,-2.066710179,-0.009700081
YHL048W,COS8,,TFIID,tail-independent,7.610353452,-0.29610571,-2.092783326,0.034517639
YGL174W,BUD13,,TFIID,tail-independent,7.609821351,-0.291597556,-2.911248008,0.181997834
YER147C,SCC4,,TFIID,tail-independent,7.607689318,-1.268008989,-2.127124404,0.215757086
YNL264C,PDR17,TATA-less,TFIID,tail-independent,7.604816528,-0.595169267,-3.532994293,0.441217299
YDL064W,UBC9,,TFIID,tail-independent,7.589088616,-1.358477415,-2.312476511,-0.136199216
YKR044W,UIP5,TATA-containing,TFIID,tail-independent,7.587885224,-1.059758124,-3.008559737,0.284947698
YGR111W,YGR111W,TATA-less,TFIID,tail-independent,7.581618146,-1.075510459,-2.998359556,-0.084203494
YBR026C,ETR1,TATA-less,TFIID,tail-independent,7.581218239,-0.570386281,-3.669072068,0.029570322
YKR017C,HEL1,TATA-less,TFIID,tail-independent,7.574421091,-0.539204339,-2.118359434,0.146497689
YML107C,PML39,TATA-less,TFIID,tail-independent,7.568516801,-1.093994654,-2.057969827,0.337441094
YBL074C,AAR2,TATA-less,TFIID,tail-independent,7.565876994,-0.849015982,-1.864555476,0.163685743
YPR047W,MSF1,TATA-less,TFIID,tail-independent,7.565419377,-0.545850202,-3.591898088,0.210354089
YPR188C,MLC2,,TFIID,tail-independent,7.564640873,-0.714985153,-1.791196485,0.165093752
YHR080C,YHR080C,TATA-less,TFIID,tail-independent,7.562807332,-0.861307047,-2.233668035,0.029747343
YER162C,RAD4,TATA-less,TFIID,tail-independent,7.548310334,-1.264628544,-2.986558446,0.086184323
YMR263W,SAP30,TATA-containing,TFIID,tail-independent,7.548152552,-1.294173759,-2.077678765,0.05415577
YML096W,YML096W,,TFIID,tail-independent,7.547729786,-1.15920284,-2.483325624,0.356839831
YDL139C,SCM3,TATA-less,TFIID,tail-independent,7.546205922,-0.778104003,-2.650936254,0.160727842
YPL065W,VPS28,TATA-less,TFIID,tail-independent,7.544024654,-0.911409987,-2.787506238,0.058408668
YBL095W,YBL095W,TATA-containing,TFIID,tail-independent,7.543125156,-1.5462537,-1.28735387,0.070935907
YGR101W,PCP1,TATA-less,TFIID,tail-independent,7.540942329,-1.25517893,-2.295613719,0.337359715
YPL269W,KAR9,TATA-less,TFIID,tail-independent,7.535056568,-0.902058386,-2.415460104,-0.214858749
YHR188C,GPI16,TATA-less,TFIID,tail-independent,7.52768034,-0.885227578,-2.865463328,0.044704334
YBR161W,CSH1,TATA-less,TFIID,tail-independent,7.523784184,-1.616930167,-1.799284239,0.18459931
YGR247W,CPD1,,TFIID,tail-independent,7.522637948,-1.264263166,-2.895789485,0.483713353
YBR135W,CKS1,TATA-containing,TFIID,tail-independent,7.519726689,-1.325521042,-1.881026153,0.030340029
YDL197C,ASF2,TATA-less,TFIID,tail-independent,7.509408965,-1.456573437,-2.612189465,0.028052943
YNL125C,ESBP6,TATA-less,TFIID,tail-independent,7.508504448,-0.292518146,-2.009190373,0.009024795
YDR376W,ARH1,,TFIID,tail-independent,7.508415068,-0.724652443,-2.86545378,-0.105140671
YBR262C,MIC12,TATA-less,TFIID,tail-independent,7.508197006,-1.127117868,-2.552788012,0.353519265
